issue_id,type,status,epic_id,sprint,bounded_context,bounded_context_name,owner_role,file,governing_adrs,criterion_ids,rr_status,ddd_status,phase_f_status,phase_g_status,cto_risk_tier
ISSUE-0724,Implementable story,planned,EPIC-099,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0614-ISSUE-0724-implementar-o-nucleo-algoritmico-ancoragem-e-recuperacao-a-partir-do-mosai.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-045/ADR-049/ADR-050,AC-ISSUE-0724-01/AC-ISSUE-0724-02/AC-ISSUE-0724-03/AC-ISSUE-0724-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0725,Implementable story,planned,EPIC-099,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0615-ISSUE-0725-integrar-ao-processingplan-e-pipeline-ancoragem-e-recuperacao-a-partir-do.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-045/ADR-049/ADR-050,AC-ISSUE-0725-01/AC-ISSUE-0725-02/AC-ISSUE-0725-03/AC-ISSUE-0725-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0726,Implementable story,planned,EPIC-099,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0616-ISSUE-0726-produzir-metricas-diagnostico-e-lineage-ancoragem-e-recuperacao-a-partir-d.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-045/ADR-049/ADR-050,AC-ISSUE-0726-01/AC-ISSUE-0726-02/AC-ISSUE-0726-03/AC-ISSUE-0726-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0727,Implementable story,planned,EPIC-099,SPRINT-008,BC-008,Mosaico Relativo,QA,STORY-0617-ISSUE-0727-executar-benchmark-negativos-e-regressao-cientifica-ancoragem-e-recuperaca.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-045/ADR-049/ADR-050,AC-ISSUE-0727-01/AC-ISSUE-0727-02/AC-ISSUE-0727-03/AC-ISSUE-0727-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0728,Implementable story,planned,EPIC-099,SPRINT-008,BC-008,Mosaico Relativo,Reviewer,STORY-0618-ISSUE-0728-auditar-evidencia-cientifica-e-final-ancoragem-e-recuperacao-a-partir-do-m.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-045/ADR-049/ADR-050,AC-ISSUE-0728-01/AC-ISSUE-0728-02/AC-ISSUE-0728-03/AC-ISSUE-0728-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0729,Implementable story,planned,EPIC-100,SPRINT-008,BC-008,Mosaico Relativo,Arquiteto,STORY-0619-ISSUE-0729-definir-contrato-cientifico-e-invariantes-workspace-e-lifecycle-de-ancoras.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049,AC-ISSUE-0729-01/AC-ISSUE-0729-02/AC-ISSUE-0729-03/AC-ISSUE-0729-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0730,Implementable story,planned,EPIC-100,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0620-ISSUE-0730-preparar-corpus-fixtures-e-representacao-tipada-workspace-e-lifecycle-de-a.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049/ADR-055,AC-ISSUE-0730-01/AC-ISSUE-0730-02/AC-ISSUE-0730-03/AC-ISSUE-0730-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0731,Implementable story,planned,EPIC-100,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0621-ISSUE-0731-implementar-o-nucleo-algoritmico-workspace-e-lifecycle-de-ancoras.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049/ADR-055,AC-ISSUE-0731-01/AC-ISSUE-0731-02/AC-ISSUE-0731-03/AC-ISSUE-0731-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0732,Implementable story,planned,EPIC-100,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0622-ISSUE-0732-integrar-ao-processingplan-e-pipeline-workspace-e-lifecycle-de-ancoras.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049/ADR-055,AC-ISSUE-0732-01/AC-ISSUE-0732-02/AC-ISSUE-0732-03/AC-ISSUE-0732-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0733,Implementable story,planned,EPIC-100,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0623-ISSUE-0733-produzir-metricas-diagnostico-e-lineage-workspace-e-lifecycle-de-ancoras.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049/ADR-055,AC-ISSUE-0733-01/AC-ISSUE-0733-02/AC-ISSUE-0733-03/AC-ISSUE-0733-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0734,Implementable story,planned,EPIC-100,SPRINT-008,BC-008,Mosaico Relativo,QA,STORY-0624-ISSUE-0734-executar-benchmark-negativos-e-regressao-cientifica-workspace-e-lifecycle.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049,AC-ISSUE-0734-01/AC-ISSUE-0734-02/AC-ISSUE-0734-03/AC-ISSUE-0734-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0735,Implementable story,planned,EPIC-100,SPRINT-008,BC-008,Mosaico Relativo,Reviewer,STORY-0625-ISSUE-0735-auditar-evidencia-cientifica-e-final-workspace-e-lifecycle-de-ancoras.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-048/ADR-049,AC-ISSUE-0735-01/AC-ISSUE-0735-02/AC-ISSUE-0735-03/AC-ISSUE-0735-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0736,Implementable story,planned,EPIC-101,SPRINT-008,BC-008,Mosaico Relativo,Arquiteto,STORY-0626-ISSUE-0736-definir-contrato-cientifico-e-invariantes-relative-mosaic-verifier-e-promo.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0736-01/AC-ISSUE-0736-02/AC-ISSUE-0736-03/AC-ISSUE-0736-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0737,Implementable story,planned,EPIC-101,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0627-ISSUE-0737-preparar-corpus-fixtures-e-representacao-tipada-relative-mosaic-verifier-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0737-01/AC-ISSUE-0737-02/AC-ISSUE-0737-03/AC-ISSUE-0737-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0738,Implementable story,planned,EPIC-101,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0628-ISSUE-0738-implementar-o-nucleo-algoritmico-relative-mosaic-verifier-e-promotion-life.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0738-01/AC-ISSUE-0738-02/AC-ISSUE-0738-03/AC-ISSUE-0738-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0739,Implementable story,planned,EPIC-101,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0629-ISSUE-0739-integrar-ao-processingplan-e-pipeline-relative-mosaic-verifier-e-promotion.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0739-01/AC-ISSUE-0739-02/AC-ISSUE-0739-03/AC-ISSUE-0739-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0740,Implementable story,planned,EPIC-101,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0630-ISSUE-0740-produzir-metricas-diagnostico-e-lineage-relative-mosaic-verifier-e-promoti.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0740-01/AC-ISSUE-0740-02/AC-ISSUE-0740-03/AC-ISSUE-0740-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0741,Implementable story,planned,EPIC-101,SPRINT-008,BC-008,Mosaico Relativo,QA,STORY-0631-ISSUE-0741-executar-benchmark-negativos-e-regressao-cientifica-relative-mosaic-verifi.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0741-01/AC-ISSUE-0741-02/AC-ISSUE-0741-03/AC-ISSUE-0741-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0742,Implementable story,planned,EPIC-101,SPRINT-008,BC-008,Mosaico Relativo,Reviewer,STORY-0632-ISSUE-0742-auditar-evidencia-cientifica-e-final-relative-mosaic-verifier-e-promotion.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0742-01/AC-ISSUE-0742-02/AC-ISSUE-0742-03/AC-ISSUE-0742-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0743,Implementable story,planned,EPIC-102,SPRINT-008,BC-008,Mosaico Relativo,Arquiteto,STORY-0633-ISSUE-0743-definir-contrato-cientifico-e-invariantes-relatorios-visualizacao-e-export.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0743-01/AC-ISSUE-0743-02/AC-ISSUE-0743-03/AC-ISSUE-0743-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0744,Implementable story,planned,EPIC-102,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0634-ISSUE-0744-preparar-corpus-fixtures-e-representacao-tipada-relatorios-visualizacao-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0744-01/AC-ISSUE-0744-02/AC-ISSUE-0744-03/AC-ISSUE-0744-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0745,Implementable story,planned,EPIC-102,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0635-ISSUE-0745-implementar-o-nucleo-algoritmico-relatorios-visualizacao-e-exports-do-mosa.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0745-01/AC-ISSUE-0745-02/AC-ISSUE-0745-03/AC-ISSUE-0745-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0746,Implementable story,planned,EPIC-102,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0636-ISSUE-0746-integrar-ao-processingplan-e-pipeline-relatorios-visualizacao-e-exports-do.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0746-01/AC-ISSUE-0746-02/AC-ISSUE-0746-03/AC-ISSUE-0746-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0747,Implementable story,planned,EPIC-102,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0637-ISSUE-0747-produzir-metricas-diagnostico-e-lineage-relatorios-visualizacao-e-exports.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0747-01/AC-ISSUE-0747-02/AC-ISSUE-0747-03/AC-ISSUE-0747-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0748,Implementable story,planned,EPIC-102,SPRINT-008,BC-008,Mosaico Relativo,QA,STORY-0638-ISSUE-0748-executar-benchmark-negativos-e-regressao-cientifica-relatorios-visualizaca.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0748-01/AC-ISSUE-0748-02/AC-ISSUE-0748-03/AC-ISSUE-0748-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0749,Implementable story,planned,EPIC-102,SPRINT-008,BC-008,Mosaico Relativo,Reviewer,STORY-0639-ISSUE-0749-auditar-evidencia-cientifica-e-final-relatorios-visualizacao-e-exports-do.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043/ADR-050,AC-ISSUE-0749-01/AC-ISSUE-0749-02/AC-ISSUE-0749-03/AC-ISSUE-0749-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0750,Implementable story,planned,EPIC-103,SPRINT-008,BC-008,Mosaico Relativo,Arquiteto,STORY-0640-ISSUE-0750-definir-contrato-cientifico-e-invariantes-budgets-persistencia-e-materiali.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-041/ADR-042/ADR-043,AC-ISSUE-0750-01/AC-ISSUE-0750-02/AC-ISSUE-0750-03/AC-ISSUE-0750-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0751,Implementable story,planned,EPIC-103,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0641-ISSUE-0751-preparar-corpus-fixtures-e-representacao-tipada-budgets-persistencia-e-mat.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-036/ADR-039/ADR-041/ADR-042/ADR-043,AC-ISSUE-0751-01/AC-ISSUE-0751-02/AC-ISSUE-0751-03/AC-ISSUE-0751-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0752,Implementable story,planned,EPIC-103,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0642-ISSUE-0752-implementar-o-nucleo-algoritmico-budgets-persistencia-e-materializacao-do.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-036/ADR-041/ADR-042/ADR-043,AC-ISSUE-0752-01/AC-ISSUE-0752-02/AC-ISSUE-0752-03/AC-ISSUE-0752-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0753,Implementable story,planned,EPIC-103,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0643-ISSUE-0753-integrar-ao-processingplan-e-pipeline-budgets-persistencia-e-materializaca.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0753-01/AC-ISSUE-0753-02/AC-ISSUE-0753-03/AC-ISSUE-0753-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0754,Implementable story,planned,EPIC-103,SPRINT-008,BC-008,Mosaico Relativo,Geoprocessamento,STORY-0644-ISSUE-0754-produzir-metricas-diagnostico-e-lineage-budgets-persistencia-e-materializa.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0754-01/AC-ISSUE-0754-02/AC-ISSUE-0754-03/AC-ISSUE-0754-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0755,Implementable story,planned,EPIC-103,SPRINT-008,BC-008,Mosaico Relativo,QA,STORY-0645-ISSUE-0755-executar-benchmark-negativos-e-regressao-cientifica-budgets-persistencia-e.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0755-01/AC-ISSUE-0755-02/AC-ISSUE-0755-03/AC-ISSUE-0755-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0756,Implementable story,planned,EPIC-103,SPRINT-008,BC-008,Mosaico Relativo,Reviewer,STORY-0646-ISSUE-0756-auditar-evidencia-cientifica-e-final-budgets-persistencia-e-materializacao.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-041/ADR-042/ADR-043,AC-ISSUE-0756-01/AC-ISSUE-0756-02/AC-ISSUE-0756-03/AC-ISSUE-0756-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0757,Implementable story,planned,EPIC-104,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Arquiteto,STORY-0647-ISSUE-0757-definir-estados-envelopes-e-invariantes-snapshots-replay-e-bundles-do-sche.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016,AC-ISSUE-0757-01/AC-ISSUE-0757-02/AC-ISSUE-0757-03/AC-ISSUE-0757-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0758,Implementable story,planned,EPIC-104,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Backend,STORY-0648-ISSUE-0758-implementar-modelo-e-application-services-snapshots-replay-e-bundles-do-sc.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-053,AC-ISSUE-0758-01/AC-ISSUE-0758-02/AC-ISSUE-0758-03/AC-ISSUE-0758-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0759,Implementable story,planned,EPIC-104,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Backend,STORY-0649-ISSUE-0759-implementar-runner-worker-ou-scheduler-snapshots-replay-e-bundles-do-sched.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-037,AC-ISSUE-0759-01/AC-ISSUE-0759-02/AC-ISSUE-0759-03/AC-ISSUE-0759-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0760,Implementable story,planned,EPIC-104,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Backend,STORY-0650-ISSUE-0760-expor-comandos-progresso-e-reconciliacao-snapshots-replay-e-bundles-do-sch.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019,AC-ISSUE-0760-01/AC-ISSUE-0760-02/AC-ISSUE-0760-03/AC-ISSUE-0760-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0761,Implementable story,planned,EPIC-104,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,DevOps,STORY-0651-ISSUE-0761-implementar-falhas-retry-e-recuperacao-snapshots-replay-e-bundles-do-sched.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-033/ADR-034,AC-ISSUE-0761-01/AC-ISSUE-0761-02/AC-ISSUE-0761-03/AC-ISSUE-0761-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0762,Implementable story,planned,EPIC-104,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,QA,STORY-0652-ISSUE-0762-executar-integracao-real-carga-e-fault-injection-snapshots-replay-e-bundle.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-053,AC-ISSUE-0762-01/AC-ISSUE-0762-02/AC-ISSUE-0762-03/AC-ISSUE-0762-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0763,Implementable story,planned,EPIC-104,SPRINT-004,BC-010,Orquestração de Jobs e Recursos,Reviewer,STORY-0653-ISSUE-0763-auditar-evidencia-e-integracao-final-snapshots-replay-e-bundles-do-schedul.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,AC-ISSUE-0763-01/AC-ISSUE-0763-02/AC-ISSUE-0763-03/AC-ISSUE-0763-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0764,Implementable story,planned,EPIC-105,SPRINT-010,BC-013,"Artifacts, Proveniência e Lifecycle",Arquiteto,STORY-0654-ISSUE-0764-definir-modelo-invariantes-e-contratos-de-dados-registry-de-schemas-e-comp.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-035/ADR-053,AC-ISSUE-0764-01/AC-ISSUE-0764-02/AC-ISSUE-0764-03/AC-ISSUE-0764-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0765,Implementable story,planned,EPIC-105,SPRINT-010,BC-013,"Artifacts, Proveniência e Lifecycle",Backend,STORY-0655-ISSUE-0765-implementar-persistencia-e-migrations-registry-de-schemas-e-compatibilidad.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019/ADR-053,AC-ISSUE-0765-01/AC-ISSUE-0765-02/AC-ISSUE-0765-03/AC-ISSUE-0765-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0766,Implementable story,planned,EPIC-105,SPRINT-010,BC-013,"Artifacts, Proveniência e Lifecycle",Backend,STORY-0656-ISSUE-0766-implementar-armazenamento-e-lifecycle-registry-de-schemas-e-compatibilidad.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-016/ADR-018/ADR-019,AC-ISSUE-0766-01/AC-ISSUE-0766-02/AC-ISSUE-0766-03/AC-ISSUE-0766-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0767,Implementable story,planned,EPIC-105,SPRINT-010,BC-013,"Artifacts, Proveniência e Lifecycle",Backend,STORY-0657-ISSUE-0767-expor-servicos-e-integrar-consumers-registry-de-schemas-e-compatibilidade.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-018/ADR-019,AC-ISSUE-0767-01/AC-ISSUE-0767-02/AC-ISSUE-0767-03/AC-ISSUE-0767-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0768,Implementable story,planned,EPIC-105,SPRINT-010,BC-013,"Artifacts, Proveniência e Lifecycle",Security,STORY-0658-ISSUE-0768-validar-seguranca-recuperacao-e-concorrencia-registry-de-schemas-e-compati.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-030/ADR-031/ADR-032/ADR-035,AC-ISSUE-0768-01/AC-ISSUE-0768-02/AC-ISSUE-0768-03/AC-ISSUE-0768-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0769,Implementable story,planned,EPIC-105,SPRINT-010,BC-013,"Artifacts, Proveniência e Lifecycle",Reviewer,STORY-0659-ISSUE-0769-executar-qa-e-auditoria-final-registry-de-schemas-e-compatibilidade-de-art.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008,AC-ISSUE-0769-01/AC-ISSUE-0769-02/AC-ISSUE-0769-03/AC-ISSUE-0769-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0770,Implementable story,planned,EPIC-106,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",Tech Lead,STORY-0660-ISSUE-0770-definir-gate-versao-e-criterios-de-release-migrations-compativeis-upgrade.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-026/ADR-035,AC-ISSUE-0770-01/AC-ISSUE-0770-02/AC-ISSUE-0770-03/AC-ISSUE-0770-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0771,Implementable story,planned,EPIC-106,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",DevOps,STORY-0661-ISSUE-0771-implementar-pipeline-e-artifacts-de-release-migrations-compativeis-upgrade.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-026/ADR-033/ADR-034,AC-ISSUE-0771-01/AC-ISSUE-0771-02/AC-ISSUE-0771-03/AC-ISSUE-0771-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0772,Implementable story,planned,EPIC-106,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",DevOps,STORY-0662-ISSUE-0772-implementar-upgrade-rollback-e-compatibilidade-migrations-compativeis-upgr.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-026/ADR-033/ADR-034,AC-ISSUE-0772-01/AC-ISSUE-0772-02/AC-ISSUE-0772-03/AC-ISSUE-0772-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0773,Implementable story,planned,EPIC-106,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",Security,STORY-0663-ISSUE-0773-gerar-evidencias-sbom-e-attestations-migrations-compativeis-upgrade-e-down.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-026/ADR-030/ADR-031/ADR-032,AC-ISSUE-0773-01/AC-ISSUE-0773-02/AC-ISSUE-0773-03/AC-ISSUE-0773-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0774,Implementable story,planned,EPIC-106,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",QA,STORY-0664-ISSUE-0774-executar-instalacao-limpa-e-rehearsal-migrations-compativeis-upgrade-e-dow.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-026,AC-ISSUE-0774-01/AC-ISSUE-0774-02/AC-ISSUE-0774-03/AC-ISSUE-0774-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0775,Implementable story,planned,EPIC-106,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",Reviewer,STORY-0665-ISSUE-0775-auditar-release-candidata-final-migrations-compativeis-upgrade-e-downgrade.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-026,AC-ISSUE-0775-01/AC-ISSUE-0775-02/AC-ISSUE-0775-03/AC-ISSUE-0775-04,PASS,PASS,PASS,PASS,HIGH
ISSUE-0776,Implementable story,planned,EPIC-107,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",Tech Lead,STORY-0666-ISSUE-0776-definir-gate-versao-e-criterios-de-release-controlador-e-rollout-coordenad.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-010/ADR-011/ADR-016/ADR-026/ADR-035,AC-ISSUE-0776-01/AC-ISSUE-0776-02/AC-ISSUE-0776-03/AC-ISSUE-0776-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0777,Implementable story,planned,EPIC-107,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",DevOps,STORY-0667-ISSUE-0777-implementar-pipeline-e-artifacts-de-release-controlador-e-rollout-coordena.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-026/ADR-033/ADR-034/ADR-035,AC-ISSUE-0777-01/AC-ISSUE-0777-02/AC-ISSUE-0777-03/AC-ISSUE-0777-04,PASS,PASS,PASS,PASS,CRITICAL
ISSUE-0778,Implementable story,planned,EPIC-107,SPRINT-012,BC-015,"Release, Instalação e Supply Chain",DevOps,STORY-0668-ISSUE-0778-implementar-upgrade-rollback-e-compatibilidade-controlador-e-rollout-coord.md,ADR-003/ADR-004/ADR-005/ADR-006/ADR-007/ADR-008/ADR-009/ADR-026/ADR-033/ADR-034,AC-ISSUE-0778-01/AC-ISSUE-0778-02/AC-ISSUE-0778-03/AC-ISSUE-0778-04,PASS,PASS,PASS,PASS,CRITICAL
